XR_002498777	LOC110674347
XM_021854467	LOC5577434
XM_021854468	LOC5577434
XM_001663312	LOC5577435
XM_021850560	LOC5577433
XM_021850561	LOC5577433
XM_021850563	LOC5577433
XM_021850562	LOC5577433
XM_021850564	LOC5577433
XM_021848491	LOC110677639
XM_001657673	LOC5567843
XM_021853803	LOC110679374
XR_002501829	LOC110678678
XR_002501828	LOC110678678
XR_002501827	LOC110678678
XR_002501870	LOC110678709
XM_021848493	LOC5567819
XR_002501091	LOC110677640
XM_021848951	LOC5567820
XM_001657677	LOC5567821
XM_021849097	LOC5567823
XM_001657679	LOC5567823
XM_001657680	LOC5567824
XM_001657681	LOC5567825
XM_021855389	LOC5567826
XM_021855390	LOC5578946
XM_021852537	LOC5578948
XM_021852538	LOC5578948
XM_021852536	LOC5578948
XM_021852539	LOC5578948
XM_021852534	LOC5578948
XM_021852533	LOC5578948
XM_021852540	LOC5578948
XM_021852535	LOC5578948
XM_001664077	LOC5578949
XM_001664079	LOC5578950
XM_001659527	LOC5571135
XR_002501372	LOC110677998
XM_021850291	LOC110677997
XM_001659525	LOC5571134
XM_021848956	LOC23687709
XM_001659526	LOC5571136
XR_002501910	LOC5571133
XM_021852050	LOC5571133
XM_021852047	LOC5571133
XM_021852046	LOC5571133
XM_021852049	LOC5571133
XM_021852048	LOC5571133
XM_021852051	LOC5571133
XM_021852052	LOC5571133
XM_021852055	LOC5571133
XM_021852053	LOC5571133
XR_002501911	LOC110678755
XR_002501912	LOC110678756
XR_002501913	LOC110678757
XM_001659523	LOC5571130
XM_021850079	LOC5571132
XM_021850077	LOC5571132
XM_021850078	LOC5571132
XM_021850076	LOC5571132
XM_001659522	LOC5571132
XM_021850080	LOC5571132
XM_021850081	LOC5571132
XM_021848511	LOC110677647
XR_002501343	LOC110677953
XM_001657334	LOC5567369
XM_021855056	LOC5567370
XM_001657335	LOC5567370
XM_021855057	LOC5567370
XR_002502684	LOC110679654
XM_001657336	LOC5567371
XM_021853907	LOC5567372
XM_021853909	LOC5567372
XM_021848802	LOC5567373
XM_001657339	LOC5567374
XR_002501591	LOC5567375
XM_021851281	LOC5567375
XR_002502324	LOC110679242
XR_002502217	LOC110679113
XM_021851455	LOC5567376
XM_001657341	LOC5567376
XR_002502374	LOC110679303
XM_021852007	LOC5567377
XM_021848860	LOC5577682
XM_021848861	LOC5577681
XR_002501267	LOC5577684
XR_002501269	LOC5577684
XR_002501268	LOC5577684
XM_021849744	LOC5577684
XM_021849757	LOC5577684
XM_021849756	LOC5577684
XM_021849760	LOC5577684
XM_021849758	LOC5577684
XM_021849739	LOC5577684
XM_021849759	LOC5577684
XM_021849748	LOC5577684
XM_021849741	LOC5577684
XM_021849751	LOC5577684
XM_021849740	LOC5577684
XM_021849742	LOC5577684
XM_021849743	LOC5577684
XM_021849746	LOC5577684
XM_021849745	LOC5577684
XM_021849747	LOC5577684
XM_021849752	LOC5577684
XM_021849753	LOC5577684
XM_021849749	LOC5577684
XM_021849750	LOC5577684
XM_021849754	LOC5577684
XM_021849755	LOC5577684
XM_021849762	LOC5577686
XM_021849761	LOC5577686
XR_002501411	LOC110678034
XM_001663419	LOC5577687
XR_002502643	LOC110679613
XR_002502644	LOC110679614
XM_021854892	LOC5566392
XR_002501451	LOC110678105
XM_021851981	LOC5566394
XM_021851978	LOC5566394
XM_021851977	LOC5566394
XM_021851980	LOC5566394
XM_001650727	LOC5566394
XM_021851979	LOC5566394
XM_021848517	LOC110677650
XR_002502379	LOC5566390
XR_002502381	LOC5566390
XM_021853653	LOC5566390
XM_021853654	LOC5566390
XM_021853652	LOC5566390
XM_021853651	LOC5566390
XM_021853656	LOC5566390
XM_021853658	LOC5566390
XM_021853657	LOC5566390
XM_021853655	LOC5566390
XR_002502098	LOC110678968
XM_001650732	LOC5566370
XR_002502515	LOC110679474
XM_021854165	LOC5566371
XM_021854164	LOC5566371
XM_021854163	LOC5566371
XM_021854162	LOC5566371
XM_021854161	LOC5566371
XM_021854166	LOC5566371
XM_021854167	LOC5566371
XM_021854168	LOC5566371
XR_002502516	LOC110679475
XM_001650734	LOC5566372
XM_001650735	LOC5566373
XM_001650736	LOC5566377
XM_021848765	LOC5566377
XM_001650737	LOC5566377
XM_021850429	LOC5572262
XM_021850432	LOC5572262
XM_021850430	LOC5572262
XM_021850431	LOC5572262
XM_021850583	LOC5572260
XM_001661871	LOC5575401
XM_001661870	LOC5575400
XM_001661869	LOC5575399
XR_002501892	LOC110678736
XM_001661867	LOC5575393
XR_002502006	LOC110678870
XM_001661866	LOC5575391
XM_021854489	LOC5575395
XM_021854490	LOC5575395
XM_021854493	LOC5575395
XM_001661864	LOC5575395
XM_021854491	LOC5575395
XM_021854492	LOC5575395
XM_021854494	LOC5575395
XR_002502584	LOC110679556
XM_001661863	LOC5575396
XM_021848691	LOC5575394
XM_021848690	LOC5575394
XM_021848689	LOC5575394
XM_021848692	LOC5575394
XM_021848552	LOC110677653
XM_021849400	LOC5572213
XM_001660232	LOC5572213
XM_021849401	LOC5572214
XM_001660234	LOC5572216
XM_021848588	LOC110677655
XM_001660235	LOC5572218
XM_001660236	LOC5572219
XM_021855859	LOC110679867
XM_021855861	LOC110679867
XM_021855857	LOC110679867
XM_021855860	LOC110679867
XM_021855862	LOC110679867
XM_021855863	LOC110679867
XM_021855864	LOC110679867
XM_021855865	LOC110679867
XM_021855866	LOC5572217
XM_021848593	LOC110677659
XM_021849579	LOC110677856
XM_021853022	LOC5572215
XM_021853027	LOC5572215
XM_021853024	LOC5572215
XM_021853023	LOC5572215
XM_021853025	LOC5572215
XM_021853028	LOC5572215
XM_021853030	LOC110679081
XM_001660238	LOC5572220
XM_021853029	LOC110679080
XM_001655050	LOC5574395
XM_011495283	LOC5574400
XM_021850943	LOC5574400
XM_021850945	LOC5574400
XM_021850944	LOC5574400
XM_021850946	LOC5574400
XM_001655054	LOC5574396
XM_001655055	LOC5574398
XM_001655056	LOC5574403
XM_001655057	LOC5574394
XR_002502343	LOC110679264
XR_002502344	LOC110679264
XM_001655058	LOC5574401
XM_001655061	LOC5574404
XM_001655062	LOC5574405
XM_001655063	LOC5574406
XR_002501535	LOC110678370
XM_021854649	LOC5574407
XM_021854650	LOC5574407
XM_001655064	LOC5574407
XM_001655066	LOC5574409
XM_001655067	LOC5574410
XM_021851276	LOC5574411
XM_021851277	LOC5574411
XM_021851068	LOC5574412
XM_001655070	LOC5574413
XM_021849252	LOC5574414
XR_002502369	LOC110679291
XM_021854751	LOC5580263
XM_021854752	LOC5580263
XM_021854754	LOC5580263
XM_021854753	LOC5580263
XM_021854755	LOC5580263
XM_021854756	LOC5580263
XM_021854757	LOC5580263
XM_021854759	LOC5580263
XM_021854750	LOC110679588
XR_002502610	LOC110679589
XR_002502611	LOC110679590
XM_021852367	LOC110678847
XR_002502513	LOC110679473
XM_001662842	LOC5580267
XM_001662843	LOC5580266
XR_002502639	LOC5580265
XR_002502640	LOC5580265
XM_001662844	LOC5580265
XM_021855789	LOC5580264
XM_021855788	LOC5580264
XM_021848573	LOC5580270
XM_021848574	LOC5580270
XM_021848572	LOC5580270
XM_021848579	LOC5580270
XM_021848575	LOC5580270
XM_021848576	LOC5580270
XM_021848582	LOC5580270
XM_021848578	LOC5580270
XM_021848581	LOC5580270
XM_021848585	LOC5580270
XM_021848577	LOC5580270
XM_001662847	LOC5580270
XM_021848587	LOC5580270
XM_021848580	LOC5580270
XM_021848583	LOC5580270
XM_021848586	LOC5580270
XM_021852042	LOC5580271
XM_021849193	LOC5580272
XM_001662849	LOC5580272
XM_021849194	LOC5580272
XM_021849196	LOC5580272
XM_021849197	LOC5580272
XM_021849198	LOC5580272
XM_021849195	LOC5580272
XM_021853775	LOC5580273
XM_021853777	LOC5580273
XM_021853776	LOC5580273
XM_001662851	LOC5580274
XR_002502019	LOC110678886
XM_001662852	LOC5580276
XM_021855325	LOC5580277
XM_001662854	LOC5580278
XM_021852501	LOC5580279
XM_021852502	LOC5580279
XM_021852500	LOC5580279
XM_021853456	LOC5580280
XM_021853455	LOC5580280
XM_021853458	LOC5580311
XM_021853457	LOC5580311
XR_002502691	LOC110679663
XM_021854041	LOC5570552
XM_021854040	LOC5570552
XM_021854037	LOC5570552
XM_021854036	LOC5570552
XM_021854038	LOC5570552
XM_021854042	LOC5570552
XM_001653175	LOC5570552
XM_021854664	LOC5570551
XM_021854660	LOC5570551
XM_021854657	LOC5570551
XM_021854663	LOC5570551
XM_021854659	LOC5570551
XM_021854655	LOC5570551
XM_021854662	LOC5570551
XM_021854656	LOC5570551
XM_021854654	LOC5570551
XM_021854652	LOC5570551
XM_021854651	LOC5570551
XM_021854653	LOC5570551
XM_021854661	LOC5570551
XM_021854658	LOC5570551
XR_002502606	LOC110679582
XR_002501540	LOC23687805
XR_002501539	LOC23687805
XR_002501538	LOC23687805
XR_002501541	LOC23687805
XM_021851176	LOC23687805
XM_011495137	LOC23687805
XM_021851179	LOC5570549
XM_021851182	LOC5570549
XM_021851181	LOC5570549
XM_021851178	LOC5570549
XM_021851177	LOC5570549
XM_021851180	LOC5570549
XR_002501543	LOC5570547
XM_001653169	LOC5570558
XM_021849247	LOC5570558
XM_021855023	LOC5570556
XM_021849899	LOC5570546
XM_001653166	LOC5570546
XM_001653165	LOC5570559
XR_002502354	LOC110679278
XM_001653162	LOC5570550
XM_011495135	LOC5570550
XM_021851287	LOC5570550
XM_021851288	LOC5570550
XM_021851289	LOC5570550
XM_011495136	LOC5570550
XM_001653160	LOC5570554
XM_021851284	LOC5570553
XM_021851286	LOC5570553
XM_021851285	LOC5570553
XM_001653158	LOC5570557
XM_021849561	LOC5570555
XM_001653156	LOC5570545
XM_021850387	LOC110678020
XM_021850388	LOC110678020
XR_002501390	LOC110678022
XR_002501389	LOC110678021
XR_002501391	LOC110678023
XM_001662973	LOC5576941
XM_021851784	LOC110678647
XM_021851786	LOC110678647
XM_021851785	LOC110678647
XR_002501805	LOC110678648
XM_021853043	LOC5576695
XM_021848761	LOC5576696
XM_001662787	LOC5576696
XM_021848762	LOC5576697
XM_001662785	LOC5576697
XM_021848763	LOC110677693
XM_001662786	LOC5576698
XM_021855226	LOC5576699
XM_001662789	LOC5576701
XM_021853338	LOC110679210
XM_021854936	LOC110679622
XR_002502049	LOC110678920
XR_002502329	LOC110679245
XM_001663507	LOC5577784
XM_001663508	LOC5577785
XM_021853297	LOC5577785
XR_002502437	LOC110679375
XR_002501945	LOC5564276
XM_021852701	LOC5564282
XM_021852700	LOC5564282
XM_001648577	LOC5564281
XM_021854076	LOC5575227
XM_001648579	LOC5564280
XM_001648580	LOC5564278
XR_002501246	LOC110677858
XR_002501145	LOC110677711
XM_021853931	LOC110679411
XM_021853930	LOC110679411
XM_021853933	LOC5564277
XM_001652046	LOC5568150
XR_002502466	LOC110679412
XM_001652045	LOC5568149
XM_021848629	LOC5568148
XM_021848630	LOC110677663
XM_021848622	LOC5568147
XM_021848627	LOC5568147
XM_021848624	LOC5568147
XM_021848621	LOC5568147
XM_021848625	LOC5568147
XM_021848626	LOC5568147
XM_021848620	LOC5568147
XM_021848619	LOC5568147
XM_021848628	LOC5568147
XM_021851371	LOC5575629
XM_001655720	LOC5575629
XM_001655722	LOC5575629
XM_001655721	LOC5575629
XM_001652042	LOC5568146
XM_001655723	LOC5575632
XM_021850486	LOC5575628
XM_001655725	LOC5575627
XR_002501416	LOC110678043
XR_002501417	LOC110678044
XM_021850487	LOC5575631
XM_001655726	LOC5575631
XM_021850488	LOC5575631
XR_002501418	LOC110678045
XM_021850489	LOC5575630
XR_002501874	LOC110678714
XM_001655728	LOC5575633
XM_001655729	LOC5575634
XM_021850532	LOC110678050
XM_021848753	LOC5575636
XR_002502180	LOC110679065
XR_002502179	LOC110679065
XM_021850651	LOC5575637
XR_002501445	LOC110678084
XM_001655733	LOC5575638
XM_021853195	LOC5571415
XM_021853197	LOC5571415
XM_021853199	LOC5571415
XM_021853196	LOC5571415
XM_021853198	LOC5571415
XM_001653620	LOC5571415
XM_021853200	LOC5571415
XR_002502249	LOC110679143
XM_021851540	LOC5571414
XM_001653619	LOC5571414
XM_001653617	LOC5571414
XM_001653615	LOC5571413
XM_001653614	LOC5571413
XM_021851098	LOC5576187
XM_001662474	LOC5576188
XR_002502531	LOC110679498
XM_001652995	LOC5570064
XR_002501820	LOC110678666
XR_002502091	LOC110678963
XR_002502092	LOC110678963
XM_021850289	LOC5570065
XM_021850421	LOC5570060
XM_001652999	LOC5570060
XM_001653001	LOC5570068
XR_002502633	LOC110679605
XM_001653002	LOC5570066
XM_021854826	LOC5570062
XM_021854825	LOC5570062
XM_001653003	LOC5570062
XM_021854824	LOC5570062
XM_021854823	LOC5570062
XM_021854822	LOC5570062
XM_001653004	LOC5570063
XM_001653005	LOC5570069
XM_001653006	LOC5570070
XR_002501996	LOC110678858
XM_021854883	LOC23687777
XM_021854884	LOC23687777
XM_021854885	LOC23687777
XM_021854886	LOC23687777
XM_021854887	LOC23687777
XM_021852379	LOC5570071
XM_021855918	LOC5570072
XR_002502771	LOC110679876
XM_001653009	LOC5570073
XR_002501793	LOC110678632
XM_001653010	LOC5570074
XR_002501891	LOC110678732
XM_021848785	LOC110677696
XM_021848795	LOC110677699
XR_002502059	LOC110678928
XM_021848796	LOC110677700
XM_021849036	LOC5570075
XM_021849776	LOC5570078
XM_021849773	LOC5570078
XM_021849774	LOC5570078
XM_021849775	LOC5570078
XM_001653012	LOC5570076
XM_021849772	LOC110677897
XM_001653015	LOC5570079
XR_002501621	LOC110678445
XM_001653016	LOC5570080
XM_021850381	LOC5570081
XM_021848797	LOC110677701
XM_021848799	LOC110677703
XM_001653478	LOC5571228
XR_002501615	LOC5571227
XM_021851313	LOC5571227
XM_021851312	LOC5571227
XM_021851314	LOC5571227
XM_001653481	LOC5571227
XR_002501609	LOC5571231
XR_002501614	LOC5571231
XR_002501612	LOC5571231
XR_002501611	LOC5571231
XR_002501610	LOC5571231
XR_002501613	LOC5571231
XM_021851311	LOC5571231
XM_021851309	LOC5571231
XM_021851315	LOC5571230
XM_021851316	LOC5571230
XM_021851318	LOC5571230
XM_021851319	LOC5571230
XM_021848834	LOC5571238
XM_021855260	LOC5571237
XM_001653487	LOC5571237
XM_021855263	LOC5571237
XM_021855262	LOC5571237
XM_021855261	LOC5571237
XM_001648848	LOC5564555
XM_001648849	LOC5564552
XR_002501894	LOC5564550
XM_021852015	LOC5564550
XM_001648850	LOC5564550
XM_001648852	LOC5564547
XM_021851976	LOC5564551
XM_001648854	LOC5564549
XM_001648855	LOC5564548
XM_001648857	LOC5564560
XM_001648856	LOC5564560
XR_002502252	LOC110679145
XM_001648859	LOC5564558
XR_002502095	LOC110678965
XM_021853017	LOC5565019
XM_021853018	LOC5565019
XR_002502191	LOC110679074
XR_002502192	LOC110679075
XM_021853697	LOC110679324
XM_001649310	LOC5565020
XM_021853044	LOC110679092
XM_001649308	LOC5565018
XM_021852521	LOC5574518
XM_001661440	LOC5574517
XR_002502022	LOC110678892
XM_021852474	LOC5574516
XM_021852476	LOC5574516
XM_021852475	LOC5574516
XM_021852477	LOC5574515
XM_021852478	LOC5574515
XR_002502023	LOC110678894
XM_021854643	LOC5573979
XM_001654947	LOC5573979
XM_021854644	LOC5573979
XM_011495264	LOC5573964
XM_001654951	LOC5573978
XM_001654952	LOC5573981
XM_001654953	LOC5573984
XM_001654954	LOC5573969
XM_001654955	LOC5573968
XM_001654956	LOC5573965
XM_021853939	LOC5573963
XM_021853940	LOC5573963
XM_021850315	LOC5573983
XM_021850316	LOC5573983
XM_001654961	LOC5573966
XM_021848904	LOC5573970
XR_002501150	LOC110677719
XM_021848869	LOC5573971
XM_021848868	LOC5573971
XM_021848748	LOC5573973
XM_021848749	LOC5573973
XM_001654966	LOC5573974
XM_021848854	LOC110677710
XM_021852129	LOC5573975
XM_021852128	LOC5573975
XM_021852127	LOC5573975
XM_021852132	LOC5573975
XM_021852134	LOC5573975
XM_021852135	LOC5573975
XM_021852133	LOC5573975
XM_021852136	LOC5573975
XM_021852138	LOC5573975
XM_021852137	LOC5573975
XM_021852139	LOC5573975
XM_021852130	LOC5573975
XM_001654971	LOC5573976
XM_001654970	LOC5573976
XM_001654969	LOC5573976
XM_021855953	LOC5573976
XM_001654968	LOC5573976
XR_002502777	LOC110679884
XM_021855954	LOC110679883
XM_021855955	LOC110679883
XR_002502778	LOC110679885
XM_021855964	LOC5576021
XM_021855956	LOC5576021
XM_021855970	LOC5576021
XM_021855972	LOC5576021
XM_021855963	LOC5576021
XM_021855971	LOC5576021
XM_021855967	LOC5576021
XM_021855966	LOC5576021
XM_021855968	LOC5576021
XM_021855957	LOC5576021
XM_021855958	LOC5576021
XM_021855961	LOC5576021
XM_021855959	LOC5576021
XM_021855962	LOC5576021
XM_021855965	LOC5576021
XM_021855969	LOC5576021
XM_021855973	LOC5576021
XM_021855974	LOC5576021
XM_001660228	LOC5572183
XM_001660227	LOC5572185
XM_001662311	LOC5576017
XR_002502780	LOC110679887
XM_021849455	LOC110677834
XM_001662307	LOC5576019
XM_021849790	LOC5576016
XM_001662305	LOC5576020
XM_021852483	LOC5576018
XM_021851880	LOC110678675
XM_021851879	LOC110678675
XM_021851878	LOC110678675
XM_021851875	LOC110678674
XM_021851876	LOC110678674
XM_021851874	LOC110678674
XM_021851877	LOC110678674
XM_021854381	LOC5570240
XM_001658972	LOC5570243
XM_021849255	LOC5570244
XM_001656199	LOC5576748
XM_021848932	LOC5576748
XR_002501156	LOC110677727
XM_021852663	LOC5576751
XM_021852664	LOC5576751
XM_001656197	LOC5576750
XM_021848827	LOC5579912
XM_021848823	LOC5579912
XM_021848828	LOC5579912
XM_021848830	LOC5579912
XM_021848831	LOC5579912
XM_021848826	LOC5579912
XM_021848824	LOC5579912
XM_021848825	LOC5579912
XM_021848832	LOC5579912
XM_001657846	LOC5579916
XM_001657842	LOC5579918
XM_001657841	LOC5579911
XM_021849664	LOC5579909
XM_021854113	LOC5579907
XM_001657837	LOC5579906
XM_021855904	LOC5579904
XM_021855905	LOC5579904
XM_021855906	LOC5579904
XM_001657833	LOC5579903
XM_001657834	LOC5579903
XM_001657832	LOC5579902
XM_001657831	LOC5579901
XR_002501386	LOC110678015
XM_021855985	LOC5579899
XM_001657829	LOC5579899
XM_021852698	LOC5579898
XM_001657827	LOC5579897
XM_021854561	LOC5579896
XM_021854560	LOC5579896
XM_021854562	LOC5579896
XM_021854559	LOC5579896
XM_021854558	LOC5579896
XM_021854563	LOC5579896
XM_021854556	LOC5579894
XM_001657823	LOC5579894
XM_001657822	LOC5579917
XM_001657821	LOC5579893
XM_021851986	LOC5579891
XM_021851984	LOC5579891
XM_001657819	LOC5579891
XM_001657820	LOC5579892
XR_002501927	LOC110678772
XM_021850615	LOC5579888
XM_001657817	LOC5579888
XM_001657818	LOC5579889
XM_021849791	LOC5579887
XM_001657816	LOC5579887
XM_001657815	LOC5579886
XM_001657814	LOC5579885
XR_002502533	LOC110679501
XM_021848859	LOC110677712
XR_002501676	LOC110678519
XR_002501637	LOC110678461
XR_002501982	LOC110678848
XR_002502133	LOC110679008
XM_021855614	LOC5579882
XM_021855615	LOC5579882
XM_021855616	LOC5579882
XM_021855613	LOC5579882
XM_011494827	LOC23687754
XR_002501204	LOC110677795
XM_001664151	LOC5579021
XM_001664152	LOC5579022
XR_002501667	LOC110678509
XM_021853349	LOC110679212
XM_021853282	LOC110679183
XM_021850354	LOC5566575
XM_001650900	LOC5566572
XR_002501680	LOC110678526
XM_001650901	LOC5566558
XM_021848660	LOC5566573
XM_021848661	LOC5566573
XM_021848662	LOC5566573
XM_021848663	LOC5566573
XM_001650902	LOC5566573
XM_011494976	LOC23687621
XM_021853479	LOC5567873
XM_001650903	LOC5567873
XR_002502246	LOC110679136
XM_001650904	LOC5566559
XM_021853188	LOC5566562
XM_021853189	LOC5566562
XM_021853180	LOC5566562
XM_021853182	LOC5566562
XM_021853184	LOC5566562
XM_021853181	LOC5566562
XM_021853183	LOC5566562
XM_021853185	LOC5566562
XM_021853187	LOC5566562
XM_021853186	LOC5566562
XM_021848496	LOC5566563
XM_021848495	LOC5566563
XM_021851024	LOC5566564
XM_021851023	LOC5566564
XM_021851025	LOC5566564
XM_001650909	LOC5566570
XM_021848433	LOC5566570
XM_021853471	LOC5566566
XM_021853470	LOC5566566
XM_021853472	LOC5566566
XM_021853473	LOC5566566
XM_001650911	LOC5566566
XM_021848901	LOC5566567
XM_001650912	LOC5566568
XR_002501260	LOC110677889
XM_001658682	LOC5569832
XM_021852519	LOC5569827
XM_021852518	LOC5569827
XM_001658684	LOC5569827
XM_021852520	LOC5569827
XM_021852517	LOC5569827
XM_001658685	LOC5569828
XM_021852608	LOC23687622
XM_021852609	LOC23687622
XM_021852610	LOC23687622
XM_021851481	LOC23687870
XM_011495109	LOC5569834
XM_011495114	LOC5569834
XM_011495107	LOC5569834
XM_011495108	LOC5569834
XM_021851562	LOC5569834
XM_001658688	LOC5569838
XM_021851291	LOC5569835
XM_021854514	LOC5573087
XM_021853741	LOC23687908
XM_001660666	LOC5573084
XM_021850384	LOC5567664
XM_021850385	LOC5567664
XM_021850386	LOC5567664
XM_001657558	LOC5567663
XM_001657559	LOC5567662
XM_021853602	LOC5567554
XM_021851787	LOC5567661
XM_001657561	LOC5567669
XR_002501484	LOC110678290
XM_021852962	LOC5567685
XM_021852961	LOC5567685
XM_001657563	LOC5567684
XM_021850663	LOC5567672
XR_002501447	LOC110678087
XM_021850971	LOC5567682
XM_021850970	LOC5567682
XM_021849266	LOC5567681
XM_021854777	LOC5567679
XM_021854780	LOC5567679
XM_021854783	LOC5567679
XM_021854785	LOC5567679
XM_021854779	LOC5567679
XM_021854782	LOC5567679
XM_021854787	LOC5567679
XM_021854776	LOC5567679
XM_021854778	LOC5567679
XM_021854781	LOC5567679
XM_021854784	LOC5567679
XM_021854788	LOC5567679
XM_001657568	LOC5567679
XM_021853276	LOC5567674
XM_021853278	LOC5567674
XM_021853277	LOC5567674
XM_021853280	LOC5567674
XM_001657569	LOC5567680
XR_002502283	LOC110679180
XM_021849588	LOC110677859
XM_021855302	LOC5564521
XM_021855300	LOC5564521
XM_021855296	LOC5564521
XM_021855299	LOC5564521
XM_021855297	LOC5564521
XM_021855298	LOC5564521
XM_021855301	LOC5564521
XM_001648811	LOC5564520
XM_021851530	LOC5564520
XM_021851531	LOC5564520
XM_021849930	LOC5564518
XM_021849929	LOC5564518
XM_021849928	LOC5564518
XM_021849927	LOC5564518
XR_002501290	LOC110677917
XM_001648135	LOC5563871
XR_002501225	LOC5578740
XM_021849448	LOC5578740
XM_021851697	LOC5578739
XM_021851699	LOC5578739
XM_021851696	LOC5578739
XM_021851698	LOC5578739
XM_001657053	LOC5578738
XR_002501361	LOC110677984
XM_021850413	LOC5565795
XM_021851867	LOC5578735
XM_021851866	LOC5578735
XM_021851868	LOC5578735
XM_001657056	LOC5578734
XM_021852692	LOC5578743
XM_021852693	LOC5578743
XM_021852690	LOC5578743
XM_021852691	LOC5578743
XM_021852696	LOC5578743
XM_021852695	LOC5578743
XM_021852694	LOC5578743
XM_021855100	LOC5578798
XM_021855101	LOC5578798
XM_021855102	LOC5578798
XR_002502295	LOC110679192
XM_021850290	LOC5578745
XM_001657060	LOC5578745
XM_021853997	LOC5578801
XM_021853998	LOC5578801
XM_021853995	LOC5578801
XM_021853999	LOC5578748
XM_001657065	LOC5578748
XR_002502486	LOC110679434
XM_001657064	LOC5578747
